"","Mean","SE","Day_Treatment","Day","Plate.ID","Reading.Date.Time","Mean.RFU..Chl.a70.460.685.","Std.Dev.RFU..Chl.a70.460.685.","CV.RFU..Chl.a70.460.685.","Mean.RFU..Chl.a100.460.685.","Std.Dev.RFU..Chl.a100.460.685.","CV.RFU..Chl.a100.460.685.","Treatment","Native"
"145",312.666666666667,14.7233752169052,"12_75",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",313,126.803,40.57,309,124.915,40.455,"75","Non-Native Bacterium"
"146",258.8,14.3749782608531,"13_5",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",291,133.199,45.825,275,128.113,46.662,"5","Axenic"
"147",258.8,14.3749782608531,"13_5",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",279,115.229,41.268,263,99.798,37.978,"5","Axenic"
"148",258.8,14.3749782608531,"13_5",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",260,139.338,53.637,249,127.651,51.197,"5","Axenic"
"149",258.8,14.3749782608531,"13_5",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",257,109.675,42.638,250,102.798,41.046,"5","Axenic"
"150",258.8,14.3749782608531,"13_5",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",207,80.131,38.711,199,90.155,45.304,"5","Axenic"
"151",263,9.8488578017961,"13_59",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",258,106.025,41.113,249,110.286,44.213,"59","Non-Native Bacterium"
"152",263,9.8488578017961,"13_59",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",282,112.077,39.806,280,115.39,41.276,"59","Non-Native Bacterium"
"153",263,9.8488578017961,"13_59",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",249,116.96,46.993,226,99.802,44.247,"59","Non-Native Bacterium"
"154",267,16.4418166068514,"13_61",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",298,116.282,39.05,286,111.901,39.065,"61","Non-Native Bacterium"
"155",267,16.4418166068514,"13_61",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",242,123.806,51.136,232,114.123,49.191,"61","Non-Native Bacterium"
"156",267,16.4418166068514,"13_61",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",261,124.777,47.828,256,129.361,50.444,"61","Non-Native Bacterium"
"157",273.666666666667,14.8473716342134,"13_64",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",303,138.112,45.515,266,131.307,49.281,"64","Non-Native Bacterium"
"158",273.666666666667,14.8473716342134,"13_64",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",263,133.293,50.596,239,131.386,54.922,"64","Non-Native Bacterium"
"159",273.666666666667,14.8473716342134,"13_64",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",255,90.565,35.454,254,99.671,39.258,"64","Non-Native Bacterium"
"160",269.333333333333,5.17472489875334,"13_65",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",274,123.886,45.25,250,127.108,50.82,"65","Non-Native Bacterium"
"161",269.333333333333,5.17472489875334,"13_65",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",259,110.403,42.645,239,107.559,44.983,"65","Non-Native Bacterium"
"162",269.333333333333,5.17472489875334,"13_65",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",275,120.856,43.912,277,110.114,39.752,"65","Non-Native Bacterium"
"163",285.333333333333,2.66666666666667,"13_70",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",288,106.581,36.979,256,100.83,39.387,"70","Native Bacterium"
"164",285.333333333333,2.66666666666667,"13_70",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",288,112.513,39.067,292,125.129,42.901,"70","Native Bacterium"
"165",285.333333333333,2.66666666666667,"13_70",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",280,138.099,49.341,282,130.558,46.297,"70","Native Bacterium"
"166",268.666666666667,6.35959467611297,"13_71",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",268,125.164,46.645,234,111.092,47.475,"71","Native Bacterium"
"167",268.666666666667,6.35959467611297,"13_71",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",258,121.568,47.059,251,108.966,43.336,"71","Native Bacterium"
"168",268.666666666667,6.35959467611297,"13_71",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",280,102.251,36.504,257,92.882,36.188,"71","Native Bacterium"
"169",267.333333333333,9.06151814604546,"13_74",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",285,120.574,42.323,262,121.493,46.312,"74","Non-Native Bacterium"
"170",267.333333333333,9.06151814604546,"13_74",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",255,112.762,44.201,246,109.382,44.464,"74","Non-Native Bacterium"
"171",267.333333333333,9.06151814604546,"13_74",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",262,127.478,48.697,248,123.497,49.775,"74","Non-Native Bacterium"
"172",293,13.076696830622,"13_75",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",314,118.06,37.639,302,105.44,34.875,"75","Non-Native Bacterium"
"173",293,13.076696830622,"13_75",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",269,114.917,42.755,258,115.555,44.75,"75","Non-Native Bacterium"
"174",293,13.076696830622,"13_75",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",296,112.487,38.045,304,114.126,37.596,"75","Non-Native Bacterium"
"175",108.4,3.96988664825584,"2_5",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",107,41.984,39.156,97,31.476,32.562,"5","Axenic"
"176",108.4,3.96988664825584,"2_5",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",117,43.825,37.422,101,43.122,42.695,"5","Axenic"
"177",108.4,3.96988664825584,"2_5",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",105,55.685,53.258,108,64.08,59.579,"5","Axenic"
"178",108.4,3.96988664825584,"2_5",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",117,47.352,40.357,118,42.661,36.221,"5","Axenic"
"179",108.4,3.96988664825584,"2_5",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",96,49.012,50.936,96,44.169,45.904,"5","Axenic"
"180",134.666666666667,10.1707642015949,"2_59",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",125,52.553,42.192,122,44.705,36.643,"59","Non-Native Bacterium"
"181",134.666666666667,10.1707642015949,"2_59",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",155,53.045,34.321,140,58.221,41.653,"59","Non-Native Bacterium"
"182",134.666666666667,10.1707642015949,"2_59",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",124,56.425,45.504,119,56.435,47.513,"59","Non-Native Bacterium"
"183",138.333333333333,3.84418753155693,"2_61",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",134,53.341,39.708,136,50.885,37.538,"61","Non-Native Bacterium"
"184",138.333333333333,3.84418753155693,"2_61",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",135,70.343,52.063,125,69.691,55.951,"61","Non-Native Bacterium"
"185",138.333333333333,3.84418753155693,"2_61",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",146,71.65,49.075,129,67.38,52.098,"61","Non-Native Bacterium"
"186",120.333333333333,2.72845092395748,"2_64",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",122,56.159,45.864,96,45.294,47.4,"64","Non-Native Bacterium"
"187",120.333333333333,2.72845092395748,"2_64",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",115,58.593,51.049,99,51.461,51.749,"64","Non-Native Bacterium"
"188",120.333333333333,2.72845092395748,"2_64",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",124,50.547,40.618,120,45.23,37.832,"64","Non-Native Bacterium"
"189",134,2.08166599946613,"2_65",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",131,53.718,41.041,122,47.06,38.538,"65","Non-Native Bacterium"
"190",134,2.08166599946613,"2_65",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",138,69.378,50.436,122,61.119,49.961,"65","Non-Native Bacterium"
"191",134,2.08166599946613,"2_65",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",133,52.373,39.313,129,49.727,38.449,"65","Non-Native Bacterium"
"192",126.333333333333,12.1974496423547,"2_70",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",102,33.541,32.776,97,30.839,31.648,"70","Native Bacterium"
"193",126.333333333333,12.1974496423547,"2_70",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",140,60.085,42.85,130,51.326,39.448,"70","Native Bacterium"
"194",126.333333333333,12.1974496423547,"2_70",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",137,60.987,44.48,137,66.23,48.422,"70","Native Bacterium"
"195",127,3,"2_71",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",124,48.002,38.642,126,56.174,44.701,"71","Native Bacterium"
"196",127,3,"2_71",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",124,51.461,41.426,112,41.908,37.529,"71","Native Bacterium"
"197",127,3,"2_71",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",133,53.429,40.138,129,51.841,40.117,"71","Native Bacterium"
"198",126.666666666667,6.17341972581738,"2_74",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",121,54.497,45.122,109,49.256,45.143,"74","Non-Native Bacterium"
"199",126.666666666667,6.17341972581738,"2_74",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",120,43.932,36.508,107,43.889,40.89,"74","Non-Native Bacterium"
"200",126.666666666667,6.17341972581738,"2_74",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",139,67.222,48.361,130,62.889,48.252,"74","Non-Native Bacterium"
"201",126.333333333333,10.1707642015949,"2_75",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",124,38.043,30.68,112,41.623,37.053,"75","Non-Native Bacterium"
"202",126.333333333333,10.1707642015949,"2_75",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",110,41.476,37.705,107,36.752,34.276,"75","Non-Native Bacterium"
"203",126.333333333333,10.1707642015949,"2_75",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",145,53.97,37.306,142,50.518,35.465,"75","Non-Native Bacterium"
"204",144.8,8.51704173994703,"3_5",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",178,67.357,37.912,148,58.532,39.638,"5","Axenic"
"205",144.8,8.51704173994703,"3_5",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",143,52.702,36.741,136,53.947,39.797,"5","Axenic"
"206",144.8,8.51704173994703,"3_5",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",136,69.751,51.371,135,80.739,59.856,"5","Axenic"
"207",144.8,8.51704173994703,"3_5",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",131,57.491,43.998,143,61.434,42.927,"5","Axenic"
"208",144.8,8.51704173994703,"3_5",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",136,59.793,43.894,136,69.059,50.737,"5","Axenic"
"209",164,10.1159939369957,"3_59",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",182,86.256,47.365,176,76.25,43.215,"59","Non-Native Bacterium"
"210",164,10.1159939369957,"3_59",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",163,69.405,42.667,166,63.37,38.123,"59","Non-Native Bacterium"
"211",164,10.1159939369957,"3_59",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",147,73.565,50.158,151,67.257,44.475,"59","Non-Native Bacterium"
"212",161.666666666667,8.64741451404856,"3_61",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",174,71.442,41.138,176,77.543,44.114,"61","Non-Native Bacterium"
"213",161.666666666667,8.64741451404856,"3_61",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",145,77.992,53.788,150,75.715,50.551,"61","Non-Native Bacterium"
"214",161.666666666667,8.64741451404856,"3_61",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",166,84.162,50.632,160,88.871,55.544,"61","Non-Native Bacterium"
"215",168,24.4199372098565,"3_64",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",215,99.244,46.255,205,95.925,46.691,"64","Non-Native Bacterium"
"216",168,24.4199372098565,"3_64",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",133,74.834,56.313,133,72.085,54.381,"64","Non-Native Bacterium"
"217",168,24.4199372098565,"3_64",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",156,63.901,40.933,156,60.201,38.646,"64","Non-Native Bacterium"
"218",174,7.63762615825973,"3_65",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",189,79.975,42.265,163,69.166,42.491,"65","Non-Native Bacterium"
"219",174,7.63762615825973,"3_65",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",169,79.02,46.819,163,73.978,45.323,"65","Non-Native Bacterium"
"220",174,7.63762615825973,"3_65",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",164,67.731,41.384,163,70.54,43.305,"65","Non-Native Bacterium"
"221",161.666666666667,2.72845092395748,"3_70",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",160,48.448,30.28,133,42.953,32.241,"70","Native Bacterium"
"222",161.666666666667,2.72845092395748,"3_70",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",167,59.354,35.589,169,64.852,38.475,"70","Native Bacterium"
"223",161.666666666667,2.72845092395748,"3_70",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",158,56.47,35.715,166,57.132,34.394,"70","Native Bacterium"
"224",160.666666666667,9.76956725983523,"3_71",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",175,80.685,46.223,154,63.567,41.397,"71","Native Bacterium"
"225",160.666666666667,9.76956725983523,"3_71",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",142,61.967,43.707,137,72.392,52.884,"71","Native Bacterium"
"226",160.666666666667,9.76956725983523,"3_71",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",165,66.104,40.063,169,71.806,42.517,"71","Native Bacterium"
"227",165.666666666667,13.5932990027358,"3_74",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",190,78.379,41.325,157,59.479,37.778,"74","Non-Native Bacterium"
"228",165.666666666667,13.5932990027358,"3_74",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",164,72.6,44.208,163,69.976,42.872,"74","Non-Native Bacterium"
"229",165.666666666667,13.5932990027358,"3_74",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",143,68.831,48.208,155,69.11,44.651,"74","Non-Native Bacterium"
"230",193.333333333333,16.746475582774,"3_75",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",222,75.46,33.923,197,74.014,37.55,"75","Non-Native Bacterium"
"231",193.333333333333,16.746475582774,"3_75",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",164,69.646,42.553,155,52.9,34.153,"75","Non-Native Bacterium"
"232",193.333333333333,16.746475582774,"3_75",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",194,76.99,39.731,192,75.255,39.195,"75","Non-Native Bacterium"
"233",153.6,2.06397674405503,"4_5",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",160,61.152,38.194,146,59.137,40.567,"5","Axenic"
"234",153.6,2.06397674405503,"4_5",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",148,52.483,35.515,144,59.131,41.191,"5","Axenic"
"235",153.6,2.06397674405503,"4_5",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",156,86.287,55.431,157,85.235,54.175,"5","Axenic"
"236",153.6,2.06397674405503,"4_5",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",153,66.949,43.725,157,68.865,43.894,"5","Axenic"
"237",153.6,2.06397674405503,"4_5",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",151,66.511,43.95,143,65.697,45.906,"5","Axenic"
"238",174.666666666667,6.9602043392737,"4_59",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",176,75.017,42.516,174,71.24,40.969,"59","Non-Native Bacterium"
"239",174.666666666667,6.9602043392737,"4_59",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",186,74.23,39.933,186,65.439,35.098,"59","Non-Native Bacterium"
"240",174.666666666667,6.9602043392737,"4_59",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",162,80.287,49.56,159,66.755,41.897,"59","Non-Native Bacterium"
"241",180,2.08166599946613,"4_61",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",177,68.789,38.839,186,72.204,38.796,"61","Non-Native Bacterium"
"242",180,2.08166599946613,"4_61",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",179,98.354,54.946,176,89.778,50.914,"61","Non-Native Bacterium"
"243",180,2.08166599946613,"4_61",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",184,88.176,47.806,194,86.898,44.896,"61","Non-Native Bacterium"
"244",164.666666666667,6.35959467611297,"4_64",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",164,71.153,43.504,150,66.536,44.357,"64","Non-Native Bacterium"
"245",164.666666666667,6.35959467611297,"4_64",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",154,74.723,48.521,147,75.409,51.376,"64","Non-Native Bacterium"
"246",164.666666666667,6.35959467611297,"4_64",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",176,65.522,37.182,178,73.285,41.095,"64","Non-Native Bacterium"
"247",170,8.54400374531753,"4_65",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",160,71.76,44.975,149,70.673,47.396,"65","Non-Native Bacterium"
"248",170,8.54400374531753,"4_65",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",163,70.432,43.269,154,66.459,43.187,"65","Non-Native Bacterium"
"249",170,8.54400374531753,"4_65",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",187,80.212,42.997,189,65.641,34.731,"65","Non-Native Bacterium"
"250",176.666666666667,14.9703410485904,"4_70",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",147,62.018,42.253,138,44.842,32.39,"70","Native Bacterium"
"251",176.666666666667,14.9703410485904,"4_70",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",195,69.067,35.48,192,76.046,39.539,"70","Native Bacterium"
"252",176.666666666667,14.9703410485904,"4_70",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",188,76.882,40.919,193,77.596,40.228,"70","Native Bacterium"
"253",169.666666666667,3.75647588986155,"4_71",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",170,88.648,52.248,157,69.661,44.338,"71","Native Bacterium"
"254",169.666666666667,3.75647588986155,"4_71",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",163,78.443,48.256,153,82.005,53.443,"71","Native Bacterium"
"255",169.666666666667,3.75647588986155,"4_71",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",176,67.296,38.309,176,68.428,38.855,"71","Native Bacterium"
"256",176.333333333333,9.6148034012373,"4_74",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",195,78.161,40.06,182,70.488,38.729,"74","Non-Native Bacterium"
"257",176.333333333333,9.6148034012373,"4_74",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",163,60.133,36.967,159,61.765,38.873,"74","Non-Native Bacterium"
"258",176.333333333333,9.6148034012373,"4_74",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",171,83.821,49.018,174,82.275,47.376,"74","Non-Native Bacterium"
"259",201.666666666667,17.6099719224964,"4_75",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",232,94.35,40.687,205,81.191,39.692,"75","Non-Native Bacterium"
"260",201.666666666667,17.6099719224964,"4_75",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",171,68.774,40.193,160,66.094,41.252,"75","Non-Native Bacterium"
"261",201.666666666667,17.6099719224964,"4_75",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",202,78.483,38.832,210,73.836,35.16,"75","Non-Native Bacterium"
"262",167.8,6.7483331275212,"5_5",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",192,84.442,43.879,174,75.539,43.469,"5","Axenic"
"263",167.8,6.7483331275212,"5_5",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",157,52.652,33.608,139,56.611,40.727,"5","Axenic"
"264",167.8,6.7483331275212,"5_5",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",171,97.888,57.282,172,94.044,54.783,"5","Axenic"
"265",167.8,6.7483331275212,"5_5",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",165,68.909,41.679,162,73.076,45.14,"5","Axenic"
"266",167.8,6.7483331275212,"5_5",5,"Day5-Plate5 Algae-Bacteria Growth Experiment","3/21/2018 13:49",154,72.995,47.297,153,65.004,42.363,"5","Axenic"
"267",185,7.09459888459759,"5_59",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",199,87.955,44.198,190,74.468,39.125,"59","Non-Native Bacterium"
"268",185,7.09459888459759,"5_59",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",176,65.797,37.337,176,71.534,40.67,"59","Non-Native Bacterium"
"269",185,7.09459888459759,"5_59",5,"Day5-Plate5 Algae-Bacteria Growth Experiment","3/21/2018 13:49",180,80.138,44.494,177,73.866,41.732,"59","Non-Native Bacterium"
"270",181.666666666667,11.6093831781787,"5_61",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",204,87.615,42.996,202,86.881,43.01,"61","Non-Native Bacterium"
"271",181.666666666667,11.6093831781787,"5_61",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",165,83.25,50.421,170,80.098,47.117,"61","Non-Native Bacterium"
"272",181.666666666667,11.6093831781787,"5_61",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",176,79.52,45.153,178,87.328,49.153,"61","Non-Native Bacterium"
"273",172,7.81024967590665,"5_64",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",171,69.764,40.718,156,56.932,36.573,"64","Non-Native Bacterium"
"274",172,7.81024967590665,"5_64",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",159,74.608,46.891,157,75.956,48.346,"64","Non-Native Bacterium"
"275",172,7.81024967590665,"5_64",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",186,62.955,33.766,187,73.064,39.049,"64","Non-Native Bacterium"
"276",183.333333333333,4.91030662088541,"5_65",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",192,89.918,46.941,172,76.695,44.619,"65","Non-Native Bacterium"
"277",183.333333333333,4.91030662088541,"5_65",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",183,78.181,42.722,160,72.338,45.337,"65","Non-Native Bacterium"
"278",183.333333333333,4.91030662088541,"5_65",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",175,65.287,37.26,178,71.139,40.015,"65","Non-Native Bacterium"
"279",188,14.5716619962629,"5_70",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",165,51.872,31.395,152,48.996,32.258,"70","Native Bacterium"
"280",188,14.5716619962629,"5_70",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",215,76.617,35.673,210,80.021,38.085,"70","Native Bacterium"
"281",188,14.5716619962629,"5_70",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",184,70.484,38.26,193,74.317,38.418,"70","Native Bacterium"
"282",187.333333333333,18.4601673280005,"5_71",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",181,97.214,53.61,170,90.643,53.389,"71","Native Bacterium"
"283",187.333333333333,18.4601673280005,"5_71",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",159,70.831,44.454,142,67.365,47.589,"71","Native Bacterium"
"284",187.333333333333,18.4601673280005,"5_71",5,"Day5-Plate5 Algae-Bacteria Growth Experiment","3/21/2018 13:49",222,73.879,33.262,211,78.452,37.24,"71","Native Bacterium"
"285",179,8.62167810425171,"5_74",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",185,75.432,40.725,189,81.248,43.039,"74","Non-Native Bacterium"
"286",179,8.62167810425171,"5_74",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",162,62.151,38.286,152,58.928,38.768,"74","Non-Native Bacterium"
"287",179,8.62167810425171,"5_74",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",190,84.718,44.641,184,86.526,46.968,"74","Non-Native Bacterium"
"288",225.333333333333,22.2810332894245,"5_75",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",256,104.548,40.91,248,89.654,36.167,"75","Non-Native Bacterium"
"289",225.333333333333,22.2810332894245,"5_75",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",182,72.684,40.034,177,63.329,35.757,"75","Non-Native Bacterium"
"290",225.333333333333,22.2810332894245,"5_75",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",238,86.248,36.272,231,91.254,39.447,"75","Non-Native Bacterium"
