"","Mean","SE","Day_Treatment","Day","Plate.ID","Reading.Date.Time","Mean.RFU..Chl.a70.460.685.","Std.Dev.RFU..Chl.a70.460.685.","CV.RFU..Chl.a70.460.685.","Mean.RFU..Chl.a100.460.685.","Std.Dev.RFU..Chl.a100.460.685.","CV.RFU..Chl.a100.460.685.","Treatment","Native"
"145",250,2.51661147842358,"12_57",12,"Day12-Plate1 Algae-Bacteria Growth Experiment","3/28/2018 13:08",247,77.668,31.388,201,75.838,37.772,"57","Non-Native Bacterium"
"146",250,2.51661147842358,"12_57",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",255,112.24,44.035,231,106.663,46.108,"57","Non-Native Bacterium"
"147",250,2.51661147842358,"12_57",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",248,106.699,42.966,243,100.392,41.238,"57","Non-Native Bacterium"
"148",206.666666666667,20.9549781940023,"12_58",12,"Day12-Plate2 Algae-Bacteria Growth Experiment","3/28/2018 13:17",168,56.767,33.834,162,54.129,33.482,"58","Non-Native Bacterium"
"149",206.666666666667,20.9549781940023,"12_58",12,"Day12-Plate3 Algae-Bacteria Growth Experiment","3/28/2018 13:28",240,100.59,41.854,233,99.725,42.862,"58","Non-Native Bacterium"
"150",206.666666666667,20.9549781940023,"12_58",12,"Day12-Plate4 Algae-Bacteria Growth Experiment","3/28/2018 13:38",212,95.885,45.3,218,97.401,44.634,"58","Non-Native Bacterium"
"151",193.25,11.7429056597306,"13_3",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",171,80.144,46.959,163,69.627,42.774,"3","Axenic"
"152",193.25,11.7429056597306,"13_3",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",226,92.504,40.971,208,87.545,42.044,"3","Axenic"
"153",193.25,11.7429056597306,"13_3",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",184,92.11,49.969,190,84.676,44.645,"3","Axenic"
"154",193.25,11.7429056597306,"13_3",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",192,62.126,32.376,189,62.347,32.949,"3","Axenic"
"155",259.333333333333,18.3151424904215,"13_42",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",293,117.886,40.28,275,114.486,41.648,"42","Native Bacterium"
"156",259.333333333333,18.3151424904215,"13_42",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",230,107.833,46.975,211,94.02,44.653,"42","Native Bacterium"
"157",259.333333333333,18.3151424904215,"13_42",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",255,129.133,50.552,254,131.639,51.781,"42","Native Bacterium"
"158",263.25,22.936052406637,"13_44",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",241,142.246,58.915,237,131.381,55.383,"44","Non-Native Bacterium"
"159",263.25,22.936052406637,"13_44",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",328,143.426,43.772,320,143.159,44.675,"44","Non-Native Bacterium"
"160",263.25,22.936052406637,"13_44",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",261,99.343,38.062,261,98.661,37.737,"44","Non-Native Bacterium"
"161",263.25,22.936052406637,"13_44",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",223,107.209,48.076,213,94.094,44.222,"44","Non-Native Bacterium"
"162",254.5,13.3322916259734,"13_47",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",265,96.733,36.549,261,103.114,39.474,"47","Non-Native Bacterium"
"163",254.5,13.3322916259734,"13_47",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",282,117.174,41.502,282,116.941,41.501,"47","Non-Native Bacterium"
"164",254.5,13.3322916259734,"13_47",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",252,100.051,39.65,216,78.702,36.361,"47","Non-Native Bacterium"
"165",254.5,13.3322916259734,"13_47",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",219,100.111,45.783,215,99.18,46.202,"47","Non-Native Bacterium"
"166",265.333333333333,12.7060790350306,"13_48",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",287,119.327,41.561,259,111.017,42.9,"48","Non-Native Bacterium"
"167",265.333333333333,12.7060790350306,"13_48",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",243,97.801,40.229,246,119.234,48.513,"48","Non-Native Bacterium"
"168",265.333333333333,12.7060790350306,"13_48",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",266,141.431,53.147,254,134.547,52.902,"48","Non-Native Bacterium"
"169",272,6.11010092660779,"13_53",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",276,116.982,42.317,276,122.539,44.452,"53","Non-Native Bacterium"
"170",272,6.11010092660779,"13_53",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",260,95.065,36.579,263,103.637,39.389,"53","Non-Native Bacterium"
"171",272,6.11010092660779,"13_53",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",280,99.943,35.637,254,110.626,43.477,"53","Non-Native Bacterium"
"172",255.333333333333,8.83804905570857,"13_54",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",261,130.191,49.945,243,121.153,49.766,"54","Non-Native Bacterium"
"173",255.333333333333,8.83804905570857,"13_54",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",267,95.744,35.904,267,108.13,40.515,"54","Non-Native Bacterium"
"174",255.333333333333,8.83804905570857,"13_54",13,"Day13-Plate5 Algae-Bacteria Growth Experiment","3/29/2018 13:40",238,99.588,41.766,225,84.189,37.473,"54","Non-Native Bacterium"
"175",261.333333333333,13.1698308434256,"13_57",13,"Day13-Plate1 Algae-Bacteria Growth Experiment","3/29/2018 13:03",275,107.746,39.212,259,113.043,43.571,"57","Non-Native Bacterium"
"176",261.333333333333,13.1698308434256,"13_57",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",274,113.554,41.494,256,109.26,42.717,"57","Non-Native Bacterium"
"177",261.333333333333,13.1698308434256,"13_57",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",235,83.885,35.712,238,91.292,38.304,"57","Non-Native Bacterium"
"178",217.666666666667,13.1698308434256,"13_58",13,"Day13-Plate2 Algae-Bacteria Growth Experiment","3/29/2018 13:13",193,74.006,38.301,181,62.964,34.723,"58","Non-Native Bacterium"
"179",217.666666666667,13.1698308434256,"13_58",13,"Day13-Plate3 Algae-Bacteria Growth Experiment","3/29/2018 13:22",238,91.187,38.367,226,92.647,40.934,"58","Non-Native Bacterium"
"180",217.666666666667,13.1698308434256,"13_58",13,"Day13-Plate4 Algae-Bacteria Growth Experiment","3/29/2018 13:31",222,112.317,50.593,210,95.691,45.495,"58","Non-Native Bacterium"
"181",110,1.58113883008419,"2_3",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",111,33.402,30.032,111,42.809,38.605,"3","Axenic"
"182",110,1.58113883008419,"2_3",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",114,48.667,42.566,106,52.773,49.943,"3","Axenic"
"183",110,1.58113883008419,"2_3",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",107,57.791,54.01,109,53.877,49.529,"3","Axenic"
"184",110,1.58113883008419,"2_3",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",108,51.545,47.678,105,47.864,45.585,"3","Axenic"
"185",128.333333333333,1.45296631451356,"2_42",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",126,49.5,39.148,125,56.098,44.759,"42","Native Bacterium"
"186",128.333333333333,1.45296631451356,"2_42",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",131,61.115,46.771,120,54.443,45.495,"42","Native Bacterium"
"187",128.333333333333,1.45296631451356,"2_42",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",128,61.646,48.077,126,62.456,49.481,"42","Native Bacterium"
"188",128,7.87400787401181,"2_44",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",128,68.041,53.111,111,64.815,58.275,"44","Non-Native Bacterium"
"189",128,7.87400787401181,"2_44",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",136,45.318,33.241,124,40.562,32.594,"44","Non-Native Bacterium"
"190",128,7.87400787401181,"2_44",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",142,51.592,36.219,133,51.305,38.479,"44","Non-Native Bacterium"
"191",128,7.87400787401181,"2_44",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",106,55.412,52.385,98,50.971,52.011,"44","Non-Native Bacterium"
"192",121,11.8673220792786,"2_47",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",134,47.13,35.056,116,40.848,35.079,"47","Non-Native Bacterium"
"193",121,11.8673220792786,"2_47",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",140,56.038,39.932,141,53.853,38.163,"47","Non-Native Bacterium"
"194",121,11.8673220792786,"2_47",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",123,55.651,45.409,128,52.906,41.477,"47","Non-Native Bacterium"
"195",121,11.8673220792786,"2_47",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",87,42.465,48.81,86,43.707,51.086,"47","Non-Native Bacterium"
"196",124.666666666667,1.20185042515466,"2_48",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",127,51.327,40.344,124,50.092,40.289,"48","Non-Native Bacterium"
"197",124.666666666667,1.20185042515466,"2_48",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",124,54.336,43.898,124,70.18,56.495,"48","Non-Native Bacterium"
"198",124.666666666667,1.20185042515466,"2_48",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",123,66.991,54.612,115,60.992,52.832,"48","Non-Native Bacterium"
"199",124.333333333333,6.64161961505709,"2_53",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",113,54.483,48.31,116,52.516,45.186,"53","Non-Native Bacterium"
"200",124.333333333333,6.64161961505709,"2_53",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",136,56.675,41.571,123,56.189,45.807,"53","Non-Native Bacterium"
"201",124.333333333333,6.64161961505709,"2_53",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",124,56.589,45.678,119,50.912,42.944,"53","Non-Native Bacterium"
"202",131.666666666667,5.54777232569775,"2_54",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",142,51.785,36.411,119,41.628,34.949,"54","Non-Native Bacterium"
"203",131.666666666667,5.54777232569775,"2_54",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",130,47.632,36.765,132,51.923,39.469,"54","Non-Native Bacterium"
"204",131.666666666667,5.54777232569775,"2_54",2,"Day2-Plate5 Algae-Bacteria Growth Experiment","3/18/2018 18:23",123,49.104,39.922,110,43.701,39.608,"54","Non-Native Bacterium"
"205",134.666666666667,3.71184290855335,"2_57",2,"Day2-Plate1 Algae-Bacteria Growth Experiment","3/18/2018 17:53",142,60.329,42.519,133,56.54,42.37,"57","Non-Native Bacterium"
"206",134.666666666667,3.71184290855335,"2_57",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",130,65.15,50.287,119,56.943,47.986,"57","Non-Native Bacterium"
"207",134.666666666667,3.71184290855335,"2_57",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",132,45.756,34.634,123,49.112,39.856,"57","Non-Native Bacterium"
"208",122,3.78593889720018,"2_58",2,"Day2-Plate2 Algae-Bacteria Growth Experiment","3/18/2018 17:43",116,50.695,43.703,102,36.784,35.906,"58","Non-Native Bacterium"
"209",122,3.78593889720018,"2_58",2,"Day2-Plate3 Algae-Bacteria Growth Experiment","3/18/2018 18:03",121,45.414,37.464,117,41.034,35.172,"58","Non-Native Bacterium"
"210",122,3.78593889720018,"2_58",2,"Day2-Plate4 Algae-Bacteria Growth Experiment","3/18/2018 18:14",129,54.993,42.741,112,58.387,52.131,"58","Non-Native Bacterium"
"211",130.25,3.92375245566452,"3_3",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",136,50.353,37.085,126,46.532,36.995,"3","Axenic"
"212",130.25,3.92375245566452,"3_3",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",124,43.659,35.177,120,43.904,36.451,"3","Axenic"
"213",130.25,3.92375245566452,"3_3",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",123,61.8,50.063,128,69.675,54.386,"3","Axenic"
"214",130.25,3.92375245566452,"3_3",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",138,51.745,37.376,139,61.765,44.47,"3","Axenic"
"215",167.666666666667,20.2182535788277,"3_42",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",202,84.617,41.867,182,76.931,42.218,"42","Native Bacterium"
"216",167.666666666667,20.2182535788277,"3_42",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",132,63.974,48.506,137,55.084,40.207,"42","Native Bacterium"
"217",167.666666666667,20.2182535788277,"3_42",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",169,84.564,50.17,168,77.028,45.729,"42","Native Bacterium"
"218",171,18.0554700852678,"3_44",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",137,74.276,54.304,136,81.347,59.619,"44","Non-Native Bacterium"
"219",171,18.0554700852678,"3_44",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",221,100.011,45.163,216,89.378,41.4,"44","Non-Native Bacterium"
"220",171,18.0554700852678,"3_44",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",171,61.54,36.035,173,66.722,38.593,"44","Non-Native Bacterium"
"221",171,18.0554700852678,"3_44",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",155,72.13,46.602,149,69.551,46.818,"44","Non-Native Bacterium"
"222",163.25,7.31864058415222,"3_47",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",166,65.7,39.658,166,61.802,37.23,"47","Non-Native Bacterium"
"223",163.25,7.31864058415222,"3_47",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",175,74.609,42.715,177,77.263,43.542,"47","Non-Native Bacterium"
"224",163.25,7.31864058415222,"3_47",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",170,60.021,35.376,174,60.78,34.976,"47","Non-Native Bacterium"
"225",163.25,7.31864058415222,"3_47",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",142,71.41,50.249,141,74.322,52.545,"47","Non-Native Bacterium"
"226",191.333333333333,21.6974140804331,"3_48",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",233,77.551,33.268,222,93.602,42.1,"48","Non-Native Bacterium"
"227",191.333333333333,21.6974140804331,"3_48",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",181,87.797,48.506,175,82.03,46.904,"48","Non-Native Bacterium"
"228",191.333333333333,21.6974140804331,"3_48",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",160,92.099,57.642,164,91.332,55.653,"48","Non-Native Bacterium"
"229",165,11.5902257671425,"3_53",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",188,83.445,44.281,165,78.892,47.717,"53","Non-Native Bacterium"
"230",165,11.5902257671425,"3_53",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",151,65.149,43.177,151,64.181,42.504,"53","Non-Native Bacterium"
"231",165,11.5902257671425,"3_53",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",156,62.917,40.217,166,69.516,41.99,"53","Non-Native Bacterium"
"232",167.666666666667,7.21880260923591,"3_54",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",155,78.067,50.258,150,75.598,50.25,"54","Non-Native Bacterium"
"233",167.666666666667,7.21880260923591,"3_54",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",180,71.341,39.707,178,67.982,38.264,"54","Non-Native Bacterium"
"234",167.666666666667,7.21880260923591,"3_54",3,"Day3-Plate5 Algae-Bacteria Growth Experiment","3/19/2018 14:13",168,67.525,40.22,176,70.581,40.128,"54","Non-Native Bacterium"
"235",179,13.6503968196288,"3_57",3,"Day3-Plate1 Algae-Bacteria Growth Experiment","3/19/2018 13:33",206,87.655,42.597,195,74.919,38.398,"57","Non-Native Bacterium"
"236",179,13.6503968196288,"3_57",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",169,83.174,49.151,167,78.733,47.114,"57","Non-Native Bacterium"
"237",179,13.6503968196288,"3_57",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",162,66.612,41.175,172,69.457,40.46,"57","Non-Native Bacterium"
"238",141,7.23417813807024,"3_58",3,"Day3-Plate2 Algae-Bacteria Growth Experiment","3/19/2018 13:43",128,50.728,39.666,127,48.765,38.297,"58","Non-Native Bacterium"
"239",141,7.23417813807024,"3_58",3,"Day3-Plate3 Algae-Bacteria Growth Experiment","3/19/2018 13:53",142,56.506,39.731,152,56.418,37.036,"58","Non-Native Bacterium"
"240",141,7.23417813807024,"3_58",3,"Day3-Plate4 Algae-Bacteria Growth Experiment","3/19/2018 14:03",153,79.94,52.173,161,81.508,50.487,"58","Non-Native Bacterium"
"241",136.5,1.93649167310371,"4_3",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",140,63.375,45.34,133,60.334,45.288,"3","Axenic"
"242",136.5,1.93649167310371,"4_3",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",138,54.166,39.251,133,53.771,40.463,"3","Axenic"
"243",136.5,1.93649167310371,"4_3",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",137,73.195,53.557,138,76.13,55.034,"3","Axenic"
"244",136.5,1.93649167310371,"4_3",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",131,47.368,36.251,138,62.772,45.451,"3","Axenic"
"245",168.666666666667,6.64161961505709,"4_42",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",180,73.822,40.962,164,59.035,36.021,"42","Native Bacterium"
"246",168.666666666667,6.64161961505709,"4_42",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",157,70.424,44.856,160,72.955,45.534,"42","Native Bacterium"
"247",168.666666666667,6.64161961505709,"4_42",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",169,94.078,55.594,175,88.931,50.947,"42","Native Bacterium"
"248",182.25,18.5534138817272,"4_44",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",155,85.412,55.184,159,88.821,55.746,"44","Non-Native Bacterium"
"249",182.25,18.5534138817272,"4_44",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",229,90.724,39.637,243,90.753,37.381,"44","Non-Native Bacterium"
"250",182.25,18.5534138817272,"4_44",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",195,70.837,36.347,194,80.233,41.381,"44","Non-Native Bacterium"
"251",182.25,18.5534138817272,"4_44",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",150,59.083,39.272,155,66.965,43.11,"44","Non-Native Bacterium"
"252",162.25,11.1158670377079,"4_47",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",167,73.698,44.101,158,57.761,36.583,"47","Non-Native Bacterium"
"253",162.25,11.1158670377079,"4_47",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",190,71.42,37.589,189,76.851,40.686,"47","Non-Native Bacterium"
"254",162.25,11.1158670377079,"4_47",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",155,59.977,38.806,158,56.284,35.573,"47","Non-Native Bacterium"
"255",162.25,11.1158670377079,"4_47",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",137,67.173,48.873,141,61.717,43.84,"47","Non-Native Bacterium"
"256",181,11.13552872566,"4_48",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",195,83.629,42.789,175,58.886,33.564,"48","Non-Native Bacterium"
"257",181,11.13552872566,"4_48",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",189,74.007,39.088,186,84.047,45.241,"48","Non-Native Bacterium"
"258",181,11.13552872566,"4_48",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",159,86.229,54.346,167,81.119,48.477,"48","Non-Native Bacterium"
"259",169.333333333333,4.25571511160124,"4_53",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",161,73.227,45.545,157,73.333,46.61,"53","Non-Native Bacterium"
"260",169.333333333333,4.25571511160124,"4_53",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",175,67.914,38.808,170,66.611,39.183,"53","Non-Native Bacterium"
"261",169.333333333333,4.25571511160124,"4_53",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",172,62.074,36.136,170,67.168,39.614,"53","Non-Native Bacterium"
"262",172,4.58257569495584,"4_54",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",163,76.225,46.892,171,74.222,43.376,"54","Non-Native Bacterium"
"263",172,4.58257569495584,"4_54",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",178,65.282,36.675,192,61.025,31.839,"54","Non-Native Bacterium"
"264",172,4.58257569495584,"4_54",4,"Day4-Plate5 Algae-Bacteria Growth Experiment","3/20/2018 14:49",175,65.818,37.562,169,66.098,39.111,"54","Non-Native Bacterium"
"265",185.333333333333,9.1712109947984,"4_57",4,"Day4-Plate1 Algae-Bacteria Growth Experiment","3/20/2018 14:09",194,76.266,39.245,171,66.211,38.77,"57","Non-Native Bacterium"
"266",185.333333333333,9.1712109947984,"4_57",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",167,76.069,45.672,162,77.3,47.618,"57","Non-Native Bacterium"
"267",185.333333333333,9.1712109947984,"4_57",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",195,76.499,39.32,188,80.957,42.986,"57","Non-Native Bacterium"
"268",153.333333333333,15.300689890038,"4_58",4,"Day4-Plate2 Algae-Bacteria Growth Experiment","3/20/2018 14:21",127,45.865,36.146,122,51.019,41.895,"58","Non-Native Bacterium"
"269",153.333333333333,15.300689890038,"4_58",4,"Day4-Plate3 Algae-Bacteria Growth Experiment","3/20/2018 14:30",153,50.499,32.982,149,55.295,37.028,"58","Non-Native Bacterium"
"270",153.333333333333,15.300689890038,"4_58",4,"Day4-Plate4 Algae-Bacteria Growth Experiment","3/20/2018 14:40",180,85.694,47.549,182,81.358,44.675,"58","Non-Native Bacterium"
"271",146.75,5.66237582645306,"5_3",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",157,71.145,45.347,151,64.838,42.876,"3","Axenic"
"272",146.75,5.66237582645306,"5_3",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",142,53.312,37.603,136,42.159,31.024,"3","Axenic"
"273",146.75,5.66237582645306,"5_3",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",133,75.266,56.45,133,67.289,50.636,"3","Axenic"
"274",146.75,5.66237582645306,"5_3",5,"Day5-Plate5 Algae-Bacteria Growth Experiment","3/21/2018 13:49",155,61.796,39.925,154,64.459,41.766,"3","Axenic"
"275",180.333333333333,2.40370085030933,"5_42",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",185,70.665,38.128,159,58.923,37.032,"42","Native Bacterium"
"276",180.333333333333,2.40370085030933,"5_42",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",177,73.98,41.823,170,74.359,43.798,"42","Native Bacterium"
"277",180.333333333333,2.40370085030933,"5_42",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",179,83.233,46.441,169,76.621,45.457,"42","Native Bacterium"
"278",197.5,25.7633460559765,"5_44",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",163,87.953,53.959,156,89.263,57.139,"44","Non-Native Bacterium"
"279",197.5,25.7633460559765,"5_44",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",274,127.066,46.356,257,109.422,42.558,"44","Non-Native Bacterium"
"280",197.5,25.7633460559765,"5_44",5,"Day5-Plate4 Algae-Bacteria Growth Experiment","3/21/2018 13:39",181,72.049,39.733,184,72.263,39.345,"44","Non-Native Bacterium"
"281",197.5,25.7633460559765,"5_44",5,"Day5-Plate5 Algae-Bacteria Growth Experiment","3/21/2018 13:49",172,91.623,53.407,179,88.567,49.541,"44","Non-Native Bacterium"
"282",202.75,15.75,"5_47",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",219,84.221,38.516,197,71.453,36.27,"47","Non-Native Bacterium"
"283",202.75,15.75,"5_47",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",237,102.812,43.32,240,101.346,42.227,"47","Non-Native Bacterium"
"284",202.75,15.75,"5_47",5,"Day5-Plate5 Algae-Bacteria Growth Experiment","3/21/2018 13:49",189,74.218,39.269,195,86.159,44.134,"47","Non-Native Bacterium"
"285",202.75,15.75,"5_47",5,"Day5-Plate5 Algae-Bacteria Growth Experiment","3/21/2018 13:49",166,84.119,50.573,158,82.489,52.319,"47","Non-Native Bacterium"
"286",194,10,"5_48",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",204,76.372,37.437,195,72.601,37.21,"48","Non-Native Bacterium"
"287",194,10,"5_48",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",174,70.234,40.339,162,65.013,40.187,"48","Non-Native Bacterium"
"288",194,10,"5_48",5,"Day5-Plate3 Algae-Bacteria Growth Experiment","3/21/2018 13:30",204,104.902,51.367,197,108.16,54.811,"48","Non-Native Bacterium"
"289",183,11.0151410945722,"5_53",5,"Day5-Plate1 Algae-Bacteria Growth Experiment","3/21/2018 13:11",193,94.214,48.9,185,93.924,50.709,"53","Non-Native Bacterium"
"290",183,11.0151410945722,"5_53",5,"Day5-Plate2 Algae-Bacteria Growth Experiment","3/21/2018 13:20",161,65.62,40.701,154,55.863,36.327,"53","Non-Native Bacterium"
